10095,10529,0.72
10421,10250,0.72
10166,10256,0.73
10498,10509,0.73
10241,10165,0.74
10594,10002,0.75
10346,10299,0.76
10346,10582,0.76
10529,10161,0.76
10529,10421,0.76
10529,10089,0.77
10001,10099,0.78
10066,10375,0.78
10495,10496,0.78
10391,10530,0.79
10529,10422,0.8
10001,10179,0.81
10430,10529,0.81
10141,10529,0.82
10248,10367,0.82
10248,10370,0.82
10256,10318,0.82
10305,10249,0.82
10318,10256,0.82
10324,10249,0.82
10325,10249,0.82
10334,10238,0.82
10350,10249,0.82
10365,10249,0.82
10368,10249,0.82
10383,10249,0.82
10430,10256,0.82
10434,10256,0.82
10436,10249,0.82
10436,10256,0.82
10529,10132,0.82
10529,10327,0.82
10045,10388,0.83
10322,10247,0.83
10108,10249,0.84
10118,10249,0.84
10122,10247,0.84
10158,10529,0.84
10248,10434,0.84
10248,10591,0.84
10327,10529,0.84
10509,10509,0.84
10079,10373,0.86
10091,10247,0.86
10531,10537,0.86
10001,10457,0.9
10450,10002,0.9
10529,10351,0.9
10529,10172,0.92
10086,10529,0.93
10256,10156,0.93
10244,10150,0.94
10459,10529,0.94
10529,10150,0.94
10604,10373,0.94
10346,10318,0.95
10416,10002,0.95
10486,10502,0.96
10529,10457,0.97
10346,10156,1
10346,10328,1
10346,10450,1.02
10567,10561,1.02
10414,10374,1.03
10401,10002,1.06
10066,10243,1.08
10166,10241,1.08
10529,10087,1.08
10497,10509,1.09
10643,10620,1.09
10001,10175,1.13
10146,10155,1.13
10243,10250,1.13
10590,10573,1.13
10510,10515,1.14
10241,10303,1.16
10388,10048,1.17
10466,10374,1.17
10322,10256,1.19
10241,10144,1.23
10241,10391,1.23
10248,10071,1.23
10248,10299,1.23
10248,10302,1.23
10248,10383,1.23
10248,10386,1.23
10367,10249,1.23
10386,10389,1.23
10435,10249,1.23
10509,10389,1.23
10596,10249,1.23
10529,10420,1.25
10075,10249,1.26
10086,10249,1.26
10118,10373,1.26
10140,10247,1.26
10248,10582,1.26
10388,10249,1.26
10477,10484,1.26
10003,10256,1.27
10322,10002,1.3
10448,10374,1.3
10247,10099,1.32
10241,10099,1.33
10560,10551,1.33
10422,10256,1.34
10463,10508,1.37
10644,10643,1.39
10420,10529,1.41
10450,10373,1.42
10401,10243,1.43
10573,10373,1.43
10478,10450,1.44
10374,10508,1.46
10488,10509,1.46
10244,10189,1.47
10420,10256,1.47
10346,10400,1.5
10322,10347,1.54
10509,10488,1.55
10244,10156,1.56
10250,10327,1.59
10549,10247,1.59
10527,10509,1.6
10567,10591,1.63
10250,10145,1.64
10256,10299,1.64
10301,10374,1.64
10370,10249,1.64
10435,10256,1.64
10478,10374,1.64
10080,10375,1.68
10095,10375,1.68
10102,10249,1.68
10122,10238,1.68
10244,10465,1.68
10256,10434,1.68
10444,10243,1.7
10523,10519,1.71
10238,10424,1.73
10079,10247,1.79
10448,10529,1.8
10508,10244,1.81
10334,10529,1.82
10461,10247,1.82
10467,10529,1.86
10086,10256,1.88
10157,10247,1.88
10401,10373,1.91
10001,10183,1.98
10346,10435,2
10374,10537,2
10001,10105,2.02
10388,10386,2.04
10102,10529,2.05
10238,10334,2.05
10256,10321,2.05
10301,10238,2.05
10318,10238,2.05
10324,10238,2.05
10350,10238,2.05
10358,10002,2.05
10358,10238,2.05
10363,10238,2.05
10370,10238,2.05
10393,10389,2.05
10435,10002,2.05
10510,10238,2.05
10590,10238,2.05
10327,10247,2.08
10429,10238,2.08
10376,10375,2.09
10576,10373,2.09
10067,10238,2.1
10086,10238,2.1
10102,10238,2.1
10108,10238,2.1
10182,10238,2.1
10238,10635,2.1
10102,10347,2.12
10420,10373,2.13
10320,10352,2.2
10001,10420,2.22
10238,10071,2.27
10401,10247,2.29
10459,10373,2.31
10424,10002,2.35
10238,10572,2.36
10529,10100,2.36
10256,10302,2.45
10300,10374,2.45
10305,10256,2.45
10346,10389,2.45
10637,10374,2.46
10525,10524,2.48
10045,10241,2.5
10321,10247,2.5
10389,10393,2.5
10075,10256,2.51
10244,10425,2.51
10327,10351,2.52
10346,10352,2.53
10524,10525,2.54
10241,10100,2.55
10418,10425,2.55
10529,10365,2.6
10401,10374,2.63
10467,10374,2.63
10327,10347,2.69
10001,10302,2.74
10108,10256,2.78
10256,10389,2.88
10304,10249,2.88
10358,10391,2.88
10362,10002,2.88
10494,10238,2.88
10607,10002,2.91
10256,10443,2.94
10430,10347,3.09
10346,10421,3.13
10374,10529,3.15
10241,10420,3.16
10346,10596,3.17
10500,10502,3.19
10401,10244,3.23
10095,10347,3.25
10467,10238,3.25
10248,10076,3.27
10092,10250,3.3
10643,10644,3.34
10001,10400,3.35
10075,10374,3.35
10080,10249,3.35
10080,10374,3.35
10086,10374,3.35
10108,10247,3.35
10238,10465,3.35
10485,10450,3.35
10346,10549,3.52
10603,10640,3.55
10001,10156,3.56
10420,10391,3.63
10247,10111,3.67
10247,10112,3.67
10250,10111,3.67
10318,10374,3.67
10326,10238,3.67
10352,10238,3.67
10367,10247,3.67
10433,10249,3.67
10434,10247,3.67
10508,10505,3.7
10248,10443,3.76
10370,10375,3.8
10504,10505,3.81
10383,10375,3.9
10346,10477,3.95
10414,10529,3.97
10502,10500,3.98
10505,10504,3.99
10388,10250,4
10421,10002,4
10243,10247,4.01
10244,10320,4.1
10244,10364,4.1
10247,10172,4.1
10248,10082,4.1
10298,10374,4.1
10324,10374,4.1
10350,10002,4.1
10420,10244,4.1
10427,10374,4.1
10430,10374,4.1
10461,10375,4.1
10509,10238,4.1
10519,10509,4.1
10530,10247,4.1
10247,10416,4.16
10361,10347,4.16
10256,10111,4.17
10115,10249,4.2
10238,10430,4.2
10238,10509,4.2
10248,10433,4.2
10256,10071,4.2
10418,10238,4.25
10238,10132,4.44
10244,10421,4.5
10248,10100,4.51
10248,10112,4.51
10346,10302,4.55
10001,10062,4.56
10421,10373,4.59
10596,10247,4.59
10118,10247,4.62
10001,10370,4.81
10450,10238,4.9
10247,10321,4.92
10305,10247,4.92
10375,10351,4.92
10430,10244,4.92
10146,10256,4.96
10244,10183,4.97
10244,10195,5.01
10116,10247,5.04
10182,10244,5.04
10247,10407,5.04
10376,10238,5.12
10391,10361,5.14
10115,10347,5.2
10238,10352,5.21
10244,10303,5.21
10247,10238,5.29
10352,10318,5.31
10436,10247,5.31
10118,10256,5.36
10115,10373,5.38
10623,10643,5.39
10243,10359,5.42
10238,10425,5.44
10620,10643,5.5
10414,10244,5.51
10530,10374,5.51
10496,10495,5.56
10079,10256,5.66
10247,10334,5.74
10390,10393,5.74
10001,10477,5.76
10166,10244,5.79
10244,10132,5.87
10176,10529,5.92
10391,10386,5.94
10188,10244,6.02
10238,10179,6.02
10247,10175,6.14
10247,10302,6.14
10247,10324,6.14
10247,10370,6.14
10318,10247,6.14
10365,10238,6.14
10368,10247,6.14
10421,10244,6.17
10101,10256,6.19
10241,10145,6.27
10095,10374,6.29
10247,10434,6.29
10238,10326,6.3
10529,10063,6.31
10080,10238,6.33
10166,10247,6.37
10351,10375,6.39
10484,10474,6.43
10459,10002,6.5
10001,10352,6.93
10001,10596,6.95
10247,10132,6.97
10247,10367,6.97
10324,10247,6.97
10349,10247,6.97
10350,10247,6.97
10356,10247,6.97
10435,10247,6.97
10241,10247,7.13
10247,10516,7.14
10247,10591,7.14
10256,10433,7.14
10386,10388,7.15
10001,10450,7.21
10386,10249,7.21
10346,10099,7.31
10334,10247,7.34
10250,10112,7.36
10320,10373,7.36
10250,10249,7.4
10247,10137,7.52
10154,10243,7.59
10508,10373,7.62
10422,10529,7.72
10327,10238,7.77
10510,10247,7.77
10549,10238,7.77
10463,10375,7.9
10176,10247,7.96
10420,10247,7.98
10444,10256,7.98
10374,10530,8.01
10391,10509,8.01
10556,10388,8.03
10391,10250,8.07
10472,10002,8.13
10080,10347,8.16
10238,10386,8.2
10248,10351,8.2
10248,10352,8.2
10374,10318,8.2
10346,10388,8.27
10418,10374,8.31
10238,10099,8.33
10346,10071,8.33
10346,10430,8.38
10238,10549,8.4
10463,10243,8.45
10238,10195,8.48
10091,10256,8.71
10238,10043,8.76
10180,10247,8.77
10247,10465,8.83
10170,10529,8.88
10365,10247,8.89
10238,10457,9.1
10086,10247,9.24
10095,10249,9.24
10486,10509,9.25
10320,10347,9.33
10091,10249,9.36
10248,10094,9.82
10326,10002,9.82
10327,10374,9.82
10386,10247,9.82
10430,10247,9.82
10465,10244,9.82
10238,10434,9.84
10508,10529,9.91
10509,10486,9.92
10529,10537,9.92
10434,10002,9.94
10509,10519,9.98
10444,10347,10
10374,10425,10.06
10391,10383,10.08
10084,10002,10.14
10238,10076,10.2
10241,10250,10.38
10391,10245,10.48
10320,10249,10.6
10375,10386,10.64
10393,10390,10.64
10361,10388,10.74
10433,10256,10.82
10244,10327,11.07
10248,10087,11.07
10374,10076,11.07
10346,10321,11.26
10248,10464,11.34
10250,10393,11.34
10001,10431,11.36
10318,10373,11.41
10176,10374,11.56
10158,10247,11.73
10573,10577,12.16
10001,10082,12.17
10256,10082,12.18
10250,10137,12.29
10346,10351,12.39
10596,10555,12.47
10247,10071,12.59
10525,10509,12.64
10001,10083,12.78
10001,10195,12.9
10066,10250,12.95
10095,10238,13.01
10102,10241,13.09
10247,10389,13.12
10256,10112,13.12
10361,10375,13.12
10304,10002,13.14
10001,10363,13.28
10247,10386,13.3
10415,10002,13.32
10374,10089,13.51
10428,10238,13.57
10163,10374,13.59
10387,10354,13.65
10352,10249,13.93
10391,10256,14.08
10238,10296,14.27
10346,10443,14.3
10325,10247,14.33
10637,10373,14.33
10389,10361,14.37
10247,10364,14.46
10428,10247,14.56
10247,10425,14.68
10373,10100,14.7
10375,10391,14.77
10256,10072,14.81
10391,10537,15
10247,10509,15.11
10479,10450,15.15
10375,10464,15.26
10115,10256,15.3
10363,10361,15.37
10238,10327,15.56
10320,10256,15.56
10334,10334,15.56
10244,10393,15.96
10250,10386,15.96
10374,10327,15.96
10238,10391,15.97
10346,10361,15.98
10244,10508,16.05
10506,10505,16.23
10250,10433,16.28
10146,10243,16.32
10238,10429,16.53
10250,10577,16.55
10001,10421,16.79
10241,10443,16.86
10530,10391,17.05
10182,10247,17.07
10324,10002,17.22
10370,10002,17.6
10304,10247,17.76
10250,10172,17.82
10075,10247,17.91
10508,10250,18.31
10238,10183,18.34
10110,10373,18.44
10152,10373,18.44
10530,10529,18.46
10256,10076,18.56
10567,10572,18.62
10505,10506,18.7
10448,10002,19.18
10374,10156,19.27
10247,10582,19.29
10463,10460,19.52
10383,10390,19.66
10066,10347,19.69
10504,10502,19.75
10247,10349,20.06
10375,10361,20.06
10386,10375,20.06
10383,10247,20.7
10238,10596,20.86
10502,10504,20.97
10351,10249,21.05
10247,10421,21.07
10509,10525,21.17
10256,10464,21.4
10529,10530,21.4
10463,10249,21.45
10374,10465,21.78
10146,10241,21.89
10508,10391,21.89
10305,10002,22.13
10529,10464,22.22
10515,10374,22.73
10001,10430,22.76
10247,10247,22.93
10319,10352,22.93
10361,10238,22.93
10508,10374,23.24
10001,10072,23.27
10003,10389,23.49
10248,10361,23.55
10247,10422,23.58
10421,10238,23.96
10118,10347,23.98
10393,10244,24.09
10250,10089,24.17
10388,10365,24.45
10247,10415,24.53
10361,10373,24.57
10247,10433,24.6
10509,10247,24.61
10092,10347,24.73
10238,10393,24.81
10463,10238,24.93
10549,10002,25.06
10422,10002,25.6
10248,10089,25.68
10247,10374,25.96
10577,10573,26.05
10394,10391,26.08
10247,10365,26.18
10509,10391,27
10238,10089,27.14
10304,10256,27.27
10389,10003,27.44
10247,10430,27.69
10166,10529,27.78
10250,10383,27.89
10180,10374,28.23
10250,10094,28.75
10256,10100,28.87
10386,10391,29.15
10001,10087,29.36
10410,10403,29.37
10166,10238,29.68
10146,10374,30.48
10238,10082,30.59
10365,10391,30.9
10102,10247,31.11
10001,10443,31.24
10115,10247,31.52
10092,10249,32.04
10374,10087,32.26
10374,10509,32.48
10091,10373,33.13
10374,10063,33.2
10417,10244,33.32
10238,10407,33.42
10509,10374,33.46
10238,10361,33.59
10080,10256,33.73
10247,10072,33.74
10505,10508,34.47
10346,10076,35.24
10370,10247,35.4
10529,10145,35.55
10393,10374,35.97
10238,10087,36.27
10381,10391,36.32
10463,10529,36.63
10256,10247,36.78
10444,10373,37.13
10509,10497,37.32
10001,10351,37.47
10095,10256,37.63
10391,10393,37.66
10250,10076,37.76
10529,10508,38.44
10386,10390,38.49
10421,10247,39.41
10334,10374,39.8
10422,10247,39.85
10351,10373,39.87
10080,10373,40.08
10418,10247,40.56
10529,10156,40.61
10243,10391,41.73
10352,10002,41.94
10238,10351,42.58
10496,10494,42.98
10102,10243,43.36
10001,10361,43.62
10346,10082,44.87
10393,10250,45.16
10555,10596,45.26
10375,10383,45.45
10003,10247,45.85
10361,10249,45.85
10001,10333,45.95
10430,10002,46.14
10095,10373,46.57
10418,10002,47.22
10244,10443,47.43
10250,10361,47.98
10080,10243,48.1
10080,10247,48.16
10465,10238,48.71
10388,10247,48.78
10238,10303,48.83
10248,10048,48.96
10250,10582,49.54
10066,10374,49.67
10529,10048,50
10250,10087,50.43
10393,10391,50.65
10358,10247,50.72
10066,10249,50.86
10386,10238,51.63
10247,10083,52.09
10102,10256,52.12
10238,10100,52.29
10247,10383,52.98
10390,10003,53.23
10045,10347,54.05
10241,10082,54.24
10075,10002,55.05
10066,10529,55.18
10091,10002,55.8
10351,10002,55.86
10250,10529,56.33
10146,10529,56.5
10095,10002,56.65
10529,10443,57.12
10001,10549,58.2
10373,10089,58.44
10374,10165,58.6
10351,10238,59.38
10247,10420,59.53
10045,10249,59.67
10146,10002,60.15
10352,10319,60.28
10250,10352,60.39
10346,10327,60.46
10352,10327,60.73
10637,10002,60.84
10001,10328,61.35
10256,10087,61.55
10001,10327,61.63
10250,10443,62.07
10582,10373,62.87
10086,10002,63.21
10247,10082,65.84
10248,10063,65.93
10001,10112,66.71
10373,10099,66.86
10003,10390,67.95
10327,10373,68.5
10001,10321,68.61
10045,10529,69.41
10509,10491,69.47
10444,10238,70.08
10433,10247,70.41
10327,10352,70.97
10247,10087,71.14
10463,10002,71.36
10444,10244,72.63
10247,10352,74.95
10247,10393,75.35
10247,10464,76.7
10444,10002,76.7
10391,10247,77.88
10256,10094,78.42
10352,10247,81.08
10066,10256,81.68
10374,10393,88.42
10238,10094,91.78
10444,10529,94.29
10256,10048,95.25
10327,10002,95.97
10238,10421,96.95
10346,10434,97.07
10095,10247,98.25
10238,10063,101.02
10374,10094,102.99
10066,10238,103.17
10361,10002,103.45
10346,10111,103.59
10188,10247,104.12
10238,10464,105.35
10238,10165,105.76
10393,10247,106.56
10321,10002,106.57
10045,10374,107.07
10247,10351,108.13
10374,10244,111.04
10374,10100,111.66
10066,10373,112.98
10250,10048,113.95
10248,10530,114.91
10248,10364,117.06
10346,10464,117.19
10045,10243,119.15
10045,10238,119.32
10374,10048,121.22
10393,10238,123.09
10346,10112,125.89
10420,10002,130.1
10433,10002,130.31
10374,10238,132.03
10247,10076,134.29
10146,10238,136.97
10131,10002,141.53
10250,10247,141.92
10256,10063,142.09
10391,10389,142.23
10444,10374,142.31
10001,10582,142.52
10577,10373,143.03
10247,10326,143.39
10320,10002,143.98
10374,10443,145.15
10256,10003,146.6
10250,10421,147.95
10001,10464,151.39
10250,10464,160.35
10346,10087,161.39
10244,10145,167.09
10391,10327,167.17
10346,10094,176.67
10250,10063,181.05
10390,10391,182.23
10248,10250,183.32
10247,10250,185.05
10250,10156,186.83
10388,10391,192.59
10374,10145,195
10045,10373,195.99
10003,10391,198.03
10238,10637,200.02
10256,10089,203.06
10001,10111,207.76
10079,10002,216.61
10238,10443,219.75
10001,10436,225.87
10389,10391,226.97
10102,10002,227.62
10391,10390,230.54
10118,10002,243.42
10463,10247,243.76
10346,10433,247
10001,10094,251.15
10238,10156,251.97
10247,10094,260.14
10351,10247,260.97
10386,10250,261.41
10001,10434,262.04
10388,10383,263.32
10166,10374,264.53
10238,10418,294.11
10092,10373,297.45
10146,10244,298.24
10238,10145,309.17
10115,10002,313.31
10346,10100,325.54
10383,10391,334.25
10392,10374,337.64
10346,10048,339.55
10066,10002,360.49
10383,10388,370.64
10247,10361,372.03
10247,10145,379.42
10463,10373,385.46
10444,10247,387.18
10247,10003,387.4
10247,10063,414.29
10001,10089,427.87
10045,10256,459.23
10250,10319,484.69
10247,10048,537.87
10066,10247,538.69
10247,10089,548.36
10247,10443,569.8
10250,10320,577.05
10256,10391,617.46
10320,10247,640.69
10001,10063,659.35
10346,10063,660.76
10092,10247,667.22
10361,10247,688
10080,10002,704.39
10092,10256,709.82
10045,10247,756.1
10238,10048,767.05
10247,10100,773
10001,10433,773.14
10238,10374,794.63
10250,10391,818.73
10001,10100,867.51
10001,10076,901.41
10250,10365,998.75
10146,10247,1069.6
10241,10374,1139.4
10092,10002,1187.8
10247,10391,1240.5
10374,10247,1275
10001,10048,1287.2
10045,10002,1625.7
10391,10003,1752.6
