1	2 	3	4
2632	10340	10057	0
2633	10340	10058	1
2634	10340	10058	0
2635	10340	10059	0
2636	10340	10060	0
2637	10340	10061	0
2638	10340	10196	0
2639	10340	10197	0
2640	10340	10198	0
2641	10340	10199	0
2642	10340	10200	1
2643	10340	10200	0
2644	10340	10201	0
2645	10340	10202	1
2646	10340	10202	0
2647	10340	10203	1
2648	10340	10203	0
2649	10340	10204	0
2650	10340	10205	1
2651	10340	10205	0
2652	10340	10211	1
2653	10340	10211	0
2654	10340	10213	1
2655	10340	10213	0
2656	10340	10294	1
2657	10340	10294	0
2658	10340	10312	0
2659	10340	10313	0
2660	10340	10314	0
2661	10340	10315	0
2662	10340	10316	0
2663	10340	10317	0
2664	10340	10330	0
2665	10340	10331	0
2666	10340	10332	0
2667	10340	10336	0
2668	10340	10337	0
2669	10340	10338	0
2670	10340	10339	1
2671	10340	10339	0
2672	10340	10342	0
2673	10340	10343	0
2674	10340	10344	0
2675	10340	10345	0
2676	10340	10398	0
2677	10342	10022	1
2678	10342	10022	0
2679	10342	10025	1
2680	10342	10025	0
2681	10342	10053	0
2682	10342	10054	0
2683	10342	10055	1
2684	10342	10055	0
2685	10342	10056	0
2686	10342	10057	0
2687	10342	10058	1
2688	10342	10058	0
2689	10342	10059	0
2690	10342	10060	0
2691	10342	10061	0
2692	10342	10196	0
2693	10342	10197	0
2694	10342	10198	0
2695	10342	10199	0
2696	10342	10200	1
2697	10342	10200	0
2698	10342	10201	0
2699	10342	10202	1
2700	10342	10202	0
2701	10342	10203	1
2702	10342	10203	0
2703	10342	10204	0
2704	10342	10205	1
2705	10342	10205	0
2706	10342	10211	1
2707	10342	10211	0
2708	10342	10213	1
2709	10342	10213	0
2710	10342	10294	1
2711	10342	10294	0
2712	10342	10312	0
2713	10342	10313	0
2714	10342	10314	0
2715	10342	10315	0
2716	10342	10316	0
2717	10342	10317	0
2718	10342	10330	0
2719	10342	10331	0
2720	10342	10332	0
2721	10342	10336	0
2722	10342	10337	0
2723	10342	10338	0
2724	10342	10339	1
2725	10342	10339	0
2726	10342	10340	0
2727	10342	10343	0
2728	10342	10344	0
2729	10342	10345	0
2730	10342	10398	0
2731	10343	10022	1
2732	10343	10022	0
2733	10343	10025	1
2734	10343	10025	0
2735	10343	10053	0
2736	10343	10054	0
2737	10343	10055	1
2738	10343	10055	0
2739	10343	10056	0
2740	10343	10057	0
2741	10343	10058	1
2742	10343	10058	0
2743	10343	10059	0
2744	10343	10060	0
2745	10343	10061	0
2746	10343	10196	0
2747	10343	10197	0
2748	10343	10198	0
2749	10343	10199	0
2750	10343	10200	1
2751	10343	10200	0
2752	10343	10201	0
2753	10343	10202	1
2754	10343	10202	0
2755	10343	10203	1
2756	10343	10203	0
2757	10343	10204	0
2758	10343	10205	1
2759	10343	10205	0
2760	10343	10211	1
2761	10343	10211	0
2762	10343	10213	1
2763	10343	10213	0
2764	10343	10294	1
2765	10343	10294	0
2766	10343	10312	0
2767	10343	10313	0
2768	10343	10314	0
2769	10343	10315	0
2770	10343	10316	0
2771	10343	10317	0
2772	10343	10330	0
2773	10343	10331	0
2774	10343	10332	0
2775	10343	10336	0
2776	10343	10337	0
2777	10343	10338	0
2778	10343	10339	1
2779	10343	10339	0
2780	10343	10340	0
2781	10343	10342	0
2782	10343	10344	0
2783	10343	10345	0
2784	10343	10398	0
2785	10344	10022	1
2786	10344	10022	0
2787	10344	10025	1
2788	10344	10025	0
2789	10344	10053	0
2790	10344	10054	0
2791	10344	10055	1
2792	10344	10055	0
2793	10344	10056	0
2794	10344	10057	0
2795	10344	10058	1
2796	10344	10058	0
2797	10344	10059	0
2798	10344	10060	0
2799	10344	10061	0
2800	10344	10196	0
2801	10344	10197	0
2802	10344	10198	0
2803	10344	10199	0
2804	10344	10200	1
2805	10344	10200	0
2806	10344	10201	0
2807	10344	10202	1
2808	10344	10202	0
2809	10344	10203	1
2810	10344	10203	0
2811	10344	10204	0
2812	10344	10205	1
2813	10344	10205	0
2814	10344	10211	1
2815	10344	10211	0
2816	10344	10213	1
2817	10344	10213	0
2818	10344	10294	1
2819	10344	10294	0
2820	10344	10312	0
2821	10344	10313	0
2822	10344	10314	0
2823	10344	10315	0
2824	10344	10316	0
2825	10344	10317	0
2826	10344	10330	0
2827	10344	10331	0
2828	10344	10332	0
2829	10344	10336	0
2830	10344	10337	0
2831	10344	10338	0
2832	10344	10339	1
2833	10344	10339	0
2834	10344	10340	0
2835	10344	10342	0
2836	10344	10343	0
2837	10344	10345	0
2838	10344	10398	0
2839	10345	10022	1
2840	10345	10022	0
2841	10345	10025	1
2842	10345	10025	0
2843	10345	10053	0
2844	10345	10054	0
2845	10345	10055	1
2846	10345	10055	0
2847	10345	10056	0
2848	10345	10057	0
2849	10345	10058	1
2850	10345	10058	0
2851	10345	10059	0
2852	10345	10060	0
2853	10345	10061	0
2854	10345	10196	0
2855	10345	10197	0
2856	10345	10198	0
2857	10345	10199	0
2858	10345	10200	1
2859	10345	10200	0
2860	10345	10201	0
2861	10345	10202	1
2862	10345	10202	0
2863	10345	10203	1
2864	10345	10203	0
2865	10345	10204	0
2866	10345	10205	1
2867	10345	10205	0
2868	10345	10211	1
2869	10345	10211	0
2870	10345	10213	1
2871	10345	10213	0
2872	10345	10294	1
2873	10345	10294	0
2874	10345	10312	0
2875	10345	10313	0
2876	10345	10314	0
2877	10345	10315	0
2878	10345	10316	0
2879	10345	10317	0
2880	10345	10330	0
2881	10345	10331	0
2882	10345	10332	0
2883	10345	10336	0
2884	10345	10337	0
2885	10345	10338	0
2886	10345	10339	1
2887	10345	10339	0
2888	10345	10340	0
2889	10345	10342	0
2890	10345	10343	0
2891	10345	10344	0
2892	10345	10398	0
2893	10398	10022	1
2894	10398	10022	0
2895	10398	10025	1
2896	10398	10025	0
2897	10398	10053	0
2898	10398	10054	0
2899	10398	10055	1
2900	10398	10055	0
2901	10398	10056	0
2902	10398	10057	0
2903	10398	10058	1
2904	10398	10058	0
2905	10398	10059	0
2906	10398	10060	0
2907	10398	10061	0
2908	10398	10196	0
2909	10398	10197	0
2910	10398	10198	0
2911	10398	10199	0
2912	10398	10200	1
2913	10398	10200	0
2914	10398	10201	0
2915	10398	10202	1
2916	10398	10202	0
2917	10398	10203	1
2918	10398	10203	0
2919	10398	10204	0
2920	10398	10205	1
2921	10398	10205	0
2922	10398	10211	1
2923	10398	10211	0
2924	10398	10213	1
2925	10398	10213	0
2926	10398	10294	1
2927	10398	10294	0
2928	10398	10312	0
2929	10398	10313	0
2930	10398	10314	0
2931	10398	10315	0
2932	10398	10316	0
2933	10398	10317	0
2934	10398	10330	0
2935	10398	10331	0
2936	10398	10332	0
2937	10398	10336	0
2938	10398	10337	0
2939	10398	10338	0
2940	10398	10339	1
2941	10398	10339	0
2942	10398	10340	0
2943	10398	10342	0
2944	10398	10343	0
2945	10398	10344	0
2946	10398	10345	0
