00:55	10.14	R15.1	718102	67.2	4	100
00:55	9.94	14.9	717770	67.9	4	100
00:55	9.42	14.38	718488	66.9	6	100
00:55	9.14	14.1	761734	68	5	100
00:55	8.33	13.29	717968	67.6	3	0
00:55	7.17	12.13	717966	64.2	5	60
00:55	6.04	11	717962	65.1	4	0
01:00	19.437	24.43	718016	67	3	100
01:00	18.714	23.707	768978	68.1	5	100
01:00	18.507	23.5	718014	63.9	4	50
01:00	18.167	23.16	763468	60.9	3	0
01:00	17.157	22.15	718010	71.4	5	0
01:00	17.147	22.14	718320	63.4	5	0
01:00	14.767	19.76	718147	64.7	4	75
01:00	13.517	18.51	717995	64.6	4	0
01:00	13.427	18.42	717992	63.6	4	0
01:00	12.057	17.05	717983	66.4	4	100
01:00	11.907	16.9	718151	64.5	4	75
01:00	11.54	R16.5	768984	68.6	5	0
01:00	11.14	R16.1	717660	66.3	4	0
01:00	10.94	R15.9	717977	65.4	4	0
01:00	10.34	R15.3	718492	60.5	4	0
01:00	10.14	R15.1	718102	61.4	4	100
01:00	9.94	14.9	717770	62.7	4	100
01:00	9.42	14.38	718488	68.6	6	100
01:00	9.14	14.1	761734	65.1	5	100
01:00	8.33	13.29	717968	67.3	3	0
01:00	7.17	12.13	717966	66.4	5	60
01:00	6.04	11	717962	65.6	4	0
01:05	19.437	24.43	718016	65.4	3	100
01:05	18.714	23.707	768978	65.8	5	100
01:05	18.507	23.5	718014	64.3	4	50
01:05	18.167	23.16	763468	62.1	3	0
01:05	17.157	22.15	718010	71.4	5	0
01:05	17.147	22.14	718320	62.1	5	0
01:05	14.767	19.76	718147	64.1	4	75
01:05	13.517	18.51	717995	63.2	4	0
01:05	13.427	18.42	717992	62	4	0
01:05	12.057	17.05	717983	65.8	4	100
01:05	11.907	16.9	718151	64.5	4	75
01:05	11.54	R16.5	768984	67.8	5	0
01:05	11.14	R16.1	717660	66	4	0
01:05	10.94	R15.9	717977	65.3	4	0
01:05	10.34	R15.3	718492	60.3	4	0
01:05	10.14	R15.1	718102	64.6	4	100
01:05	9.94	14.9	717770	64.8	4	100
01:05	9.42	14.38	718488	68.2	6	100
01:05	9.14	14.1	761734	66.1	5	100
01:05	8.33	13.29	717968	66.7	3	0
01:05	7.17	12.13	717966	64.5	5	60
01:05	6.04	11	717962	65.5	4	0
01:10	19.437	24.43	718016	66.9	3	100
01:10	18.714	23.707	768978	67.4	5	100
01:10	18.507	23.5	718014	65.7	4	50
01:10	18.167	23.16	763468	62.6	3	0
01:10	17.157	22.15	718010	71	5	0
01:10	17.147	22.14	718320	62.7	5	0
01:10	14.767	19.76	718147	65.7	4	75
01:10	13.517	18.51	717995	63.8	4	0
01:10	13.427	18.42	717992	62.8	4	0
01:10	12.057	17.05	717983	66.8	4	100
01:10	11.907	16.9	718151	65.3	4	75
01:10	11.54	R16.5	768984	68.3	5	0
01:10	11.14	R16.1	717660	65.8	4	0
01:10	10.94	R15.9	717977	65.3	4	0
01:10	10.34	R15.3	718492	61.8	4	0
01:10	10.14	R15.1	718102	65.9	4	100
01:10	9.94	14.9	717770	66.1	4	100
01:10	9.42	14.38	718488	67.1	6	100
01:10	9.14	14.1	761734	67.7	5	100
01:10	8.33	13.29	717968	67.5	3	0
01:10	7.17	12.13	717966	63.3	5	60
01:10	6.04	11	717962	64.8	4	0
01:15	19.437	24.43	718016	66.4	3	100
01:15	18.714	23.707	768978	66.5	5	100
01:15	18.507	23.5	718014	65	4	50
01:15	18.167	23.16	763468	61.5	3	0
01:15	17.157	22.15	718010	69.3	5	0
01:15	17.147	22.14	718320	63.3	5	0
01:15	14.767	19.76	718147	64.5	4	75
01:15	13.517	18.51	717995	64.4	4	0
01:15	13.427	18.42	717992	62	4	0
01:15	12.057	17.05	717983	66.6	4	100
01:15	11.907	16.9	718151	64.5	4	75
01:15	11.54	R16.5	768984	67.5	5	0
01:15	11.14	R16.1	717660	65.3	4	0
01:15	10.94	R15.9	717977	65.2	4	0
01:15	10.34	R15.3	718492	61.2	4	0
01:15	10.14	R15.1	718102	63.4	4	100
01:15	9.94	14.9	717770	64	4	100
01:15	9.42	14.38	718488	68.7	6	100
01:15	9.14	14.1	761734	65.6	5	100
01:15	8.33	13.29	717968	66.9	3	0
01:15	7.17	12.13	717966	63.7	5	60
01:15	6.04	11	717962	65.5	4	0
01:20	19.437	24.43	718016	63.4	3	100
01:20	18.714	23.707	768978	65.8	5	100
01:20	18.507	23.5	718014	66.4	4	50
01:20	18.167	23.16	763468	60.9	3	0
01:20	17.157	22.15	718010	72.9	5	0
01:20	17.147	22.14	718320	62.6	5	0
01:20	14.767	19.76	718147	65.3	4	75
01:20	13.517	18.51	717995	63.8	4	0
01:20	13.427	18.42	717992	62.7	4	0
01:20	12.057	17.05	717983	67.4	4	100
01:20	11.907	16.9	718151	63.7	4	75
01:20	11.54	R16.5	768984	68	5	0
01:20	11.14	R16.1	717660	65.3	4	0
01:20	10.94	R15.9	717977	65.2	4	0
01:20	10.34	R15.3	718492	62.7	4	0
01:20	10.14	R15.1	718102	62.5	4	100
01:20	9.94	14.9	717770	63.3	4	100
01:20	9.42	14.38	718488	65.4	6	100
01:20	9.14	14.1	761734	65.9	5	100
01:20	8.33	13.29	717968	67.1	3	0
01:20	7.17	12.13	717966	65.5	5	60
01:20	6.04	11	717962	65.5	4	0
01:25	19.437	24.43	718016	65.3	3	100
01:25	18.714	23.707	768978	67.7	5	100
01:25	18.507	23.5	718014	64.7	4	50
01:25	18.167	23.16	763468	60.2	3	0
01:25	17.157	22.15	718010	70.6	5	0
01:25	17.147	22.14	718320	63.4	5	0
01:25	14.767	19.76	718147	64.8	4	75
01:25	13.517	18.51	717995	64.5	4	0
01:25	13.427	18.42	717992	62	4	0
01:25	12.057	17.05	717983	66	4	100
01:25	11.907	16.9	718151	63.1	4	75
01:25	11.54	R16.5	768984	67.9	5	0
01:25	11.14	R16.1	717660	64.9	4	0
01:25	10.94	R15.9	717977	65.2	4	0
01:25	10.34	R15.3	718492	61.3	4	0
01:25	10.14	R15.1	718102	66	4	100
01:25	9.94	14.9	717770	66.4	4	100
01:25	9.42	14.38	718488	65.8	6	100
01:25	9.14	14.1	761734	64.9	5	100
01:25	8.33	13.29	717968	67	3	0
01:25	7.17	12.13	717966	64.5	5	60
01:25	6.04	11	717962	66	4	0
01:30	19.437	24.43	718016	64.9	3	100
01:30	18.714	23.707	768978	65.7	5	100
01:30	18.507	23.5	718014	63.6	4	50
01:30	18.167	23.16	763468	60.1	3	0
01:30	17.157	22.15	718010	70.6	5	0
01:30	17.147	22.14	718320	63.3	5	0
01:30	14.767	19.76	718147	65.7	4	75
01:30	13.517	18.51	717995	64.4	4	0
01:30	13.427	18.42	717992	61	4	0
01:30	12.057	17.05	717983	63.7	4	100
01:30	11.907	16.9	718151	62	4	75
01:30	11.54	R16.5	768984	68.3	5	0
01:30	11.14	R16.1	717660	65	4	0
01:30	10.94	R15.9	717977	65.2	4	0
01:30	10.34	R15.3	718492	59.4	4	0
01:30	10.14	R15.1	718102	62.6	4	100
01:30	9.94	14.9	717770	63.1	4	100
01:30	9.42	14.38	718488	65.7	6	100
01:30	9.14	14.1	761734	65.7	5	100
01:30	8.33	13.29	717968	67.2	3	0
01:30	7.17	12.13	717966	66.4	5	60
01:30	6.04	11	717962	67.1	4	0
01:35	19.437	24.43	718016	65.1	3	100
01:35	18.714	23.707	768978	66.2	5	100
01:35	18.507	23.5	718014	63.7	4	50
01:35	18.167	23.16	763468	60	3	0
01:35	17.157	22.15	718010	70.7	5	0
01:35	17.147	22.14	718320	61.5	5	0
01:35	14.767	19.76	718147	62.3	4	75
01:35	13.517	18.51	717995	62.5	4	0
01:35	13.427	18.42	717992	60.4	4	0
01:35	12.057	17.05	717983	65.1	4	100
01:35	11.907	16.9	718151	63.1	4	75
01:35	11.54	R16.5	768984	67.8	5	0
01:35	11.14	R16.1	717660	64.8	4	0
01:35	10.94	R15.9	717977	65.2	4	0
01:35	10.34	R15.3	718492	59.5	4	0
01:35	10.14	R15.1	718102	64.3	4	100
01:35	9.94	14.9	717770	65.1	4	100
01:35	9.42	14.38	718488	67.2	6	100
01:35	9.14	14.1	761734	65.1	5	100
01:35	8.33	13.29	717968	67.4	3	0
01:35	7.17	12.13	717966	66.5	5	60
01:35	6.04	11	717962	66.8	4	0
01:40	19.437	24.43	718016	68.3	3	100
01:40	18.714	23.707	768978	65.9	5	100
01:40	18.507	23.5	718014	64.1	4	50
01:40	18.167	23.16	763468	60.5	3	0
01:40	17.157	22.15	718010	71.2	5	0
01:40	17.147	22.14	718320	61.1	5	0
01:40	14.767	19.76	718147	63.1	4	75
01:40	13.517	18.51	717995	62.1	4	0
01:40	13.427	18.42	717992	59.7	4	0
01:40	12.057	17.05	717983	65.7	4	100
01:40	11.907	16.9	718151	64.1	4	75
01:40	11.54	R16.5	768984	66.5	5	0
01:40	11.14	R16.1	717660	64.3	4	0
01:40	10.94	R15.9	717977	65.1	4	0
01:40	10.34	R15.3	718492	58.9	4	0
01:40	10.14	R15.1	718102	65.8	4	100
01:40	9.94	14.9	717770	65	4	100
01:40	9.42	14.38	718488	66.2	6	100
01:40	9.14	14.1	761734	65	5	100
01:40	8.33	13.29	717968	66.7	3	0
